article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0671011001,671011,Olga bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Imitation suede shopper with an imitation leather lower section. Handles and a magnetic fastener at the top and a detachable, adjustable shoulder strap. Lined. Size approx. 35x39 cm."
0671015001,671015,Secretary blouse,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,"Long-sleeved blouse in silk crêpe with a V-neck and collar with ties at the front. Gathered yoke at the back, covered buttons at the cuffs and a rounded hem."
0671022001,671022,Alien,258,Blouse,Garment Upper body,1010001,All over pattern,1,Other,6,Undefined,14,undefined,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in cotton seersucker with a round neckline that has an opening with a concealed button at the back. Long, trumpet sleeves and a tie detail at the hem."
0671027002,671027,Eighties hood,308,Hoodie,Garment Upper body,1010005,Colour blocking,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short top in sweatshirt fabric with a jersey-lined drawstring hood, dropped shoulders and long sleeves with ribbed cuffs. Elasticated drawstring at the hem. Soft brushed inside."
0671037002,671037,Camden tee,255,T-shirt,Garment Upper body,1010014,Placement print,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Wide, cropped T-shirt in stripe-print cotton jersey with a text print and striped ribbing around the neckline."
0671057002,671057,PRICE TEE ISW 21,255,T-shirt,Garment Upper body,1010014,Placement print,22,Yellow,7,Medium,8,Yellow,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with a print motif on the front.
0671057003,671057,PRICE TEE ISW 21,255,T-shirt,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with a print motif on the front.
0671057004,671057,PRICE TEE ISW 21,255,T-shirt,Garment Upper body,1010014,Placement print,72,Blue,7,Medium,2,Blue,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with a print motif on the front.
0671057006,671057,PRICE TEE ISW 21,255,T-shirt,Garment Upper body,1010014,Placement print,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with a print motif on the front.
0671077001,671077,HW Mummy dress,265,Dress,Garment Full body,1010026,Other structure,12,Light Beige,1,Dusty Light,11,Beige,4090,Promotion/ Other /Offer,D,Divided,2,Divided,50,Divided Projects,1023,Special Offers,"Short, fitted dress in a stretch weave with open sections and a stand-up collar with press-studs at the top. Sleeveless on one side and one long sleeve that extends over the hand with a thumbhole. Unlined."
0671084001,671084,Lexi fancy shirt,259,Shirt,Garment Upper body,1010001,All over pattern,71,Light Blue,1,Dusty Light,2,Blue,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Shirt in a cotton weave with a collar, buttons down the front and a chest pocket. Yoke with a pleat at the back and long sleeves with buttoned cuffs. Gently rounded hem."
0671131001,671131,Glove Basic Leather M/C,71,Gloves,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Gloves in supple leather with a slit and elastication at the cuffs. Soft wool-blend lining.
0671142001,671142,Sam 2-Pack Body,256,Bodysuit,Garment Upper body,1010001,All over pattern,43,Dark Red,4,Dark,18,Red,6525,Baby Girl Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1005,Jersey Fancy,"Long-sleeved bodysuits in soft cotton jersey with lapped shoulders, puff sleeves with a decorative scalloped trim and press-studs at the crotch."
0671186002,671186,Pamela Tee.,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,T-shirt in soft jersey with a chest pocket.
0671206002,671206,Trumpet shorts,274,Shorts,Garment Lower body,1010016,Solid,93,Dark Green,7,Medium,19,Green,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"High-waisted shorts in a soft Tencel™ lyocell weave with pleats at the top, two buttons and a zip fly. Pockets in the side seams, fake back pockets and a sturdy, detachable tie belt."
0671217003,671217,Speed Katie Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short, fitted dress in sturdy, patterned jersey with short sleeves and ribbing around the neckline."
0671217004,671217,Katie Dress,265,Dress,Garment Full body,1010016,Solid,22,Yellow,7,Medium,8,Yellow,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short, fitted dress in sturdy, patterned jersey with short sleeves and ribbing around the neckline."
0671238001,671238,BONNIE body dress,265,Dress,Garment Full body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"Long-sleeved dress in soft, patterned organic cotton jersey with flounces at the top and a small opening with a button at the back of the neck. Sewn-in bodysuit with press-studs at the crotch."
0671326001,671326,Joey,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Jumper in fine-knit merino wool with a ribbed turtle neck, dropped shoulders, long sleeves and ribbing at the cuffs and hem."
0671326002,671326,Joey,254,Top,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Jumper in fine-knit merino wool with a ribbed turtle neck, dropped shoulders, long sleeves and ribbing at the cuffs and hem."
0671421002,671421,Rooney dress,265,Dress,Garment Full body,1010016,Solid,72,Blue,2,Medium Dusty,2,Blue,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,Short dress in airy plumeti chiffon with long raglan sleeves and a decorative drawstring and opening at the top. Elasticated seam at the waist and flounces at the cuffs and hem. Lined.
0671433004,671433,ED Dottie blouse,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Blouse in an airy weave with a small stand-up collar, V-neck, button placket and chest pocket. Gathered yoke at the back, gathered shoulder seams, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
0671444001,671444,Dasiy tee,255,T-shirt,Garment Upper body,1010007,Embroidery,10,White,3,Light,9,White,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,T-shirt in jersey made from a modal and cotton blend with embroidery.
0671453001,671453,Emina,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Long, fine-knit cardigan in a soft viscose blend with dropped shoulders, long sleeves and high slits in the sides. No buttons."
0671453002,671453,Emina,245,Cardigan,Garment Upper body,1010010,Melange,9,Black,4,Dark,12,Grey,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Long, fine-knit cardigan in a soft viscose blend with dropped shoulders, long sleeves and high slits in the sides. No buttons."
0671491001,671491,EDC CAROL TRS,272,Trousers,Garment Lower body,1010026,Other structure,14,Dark Beige,2,Medium Dusty,13,Brown,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Trousers in cotton corduroy with a high waist, zip fly and concealed hook-and-eye fastening. Side pockets, fake welt pockets at the back and straight, wide legs with creases."
0671502001,671502,EDC TRISTAN DRESS,265,Dress,Garment Full body,1010016,Solid,1,Other,6,Undefined,14,undefined,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Knee-length dress in an airy plumeti weave with an opening and ties at the top, a small stand-up collar and a wide flounce around the neckline. Long sleeves with elastication at the cuffs, an elasticated seam at the waist and wide flounce at the hem. Sewn-in jersey inner dress."
0671505001,671505,EDC ROMAN BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Long-sleeved blouse in airy chiffon with an embroidered pattern, small frilled collar, V-neck and buttons down the front. Flounces at the front that continue over the shoulders and seam with a wide flounce at the hem and cuffs. Unlined."
0671505002,671505,EDC ROMAN BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Long-sleeved blouse in airy chiffon with an embroidered pattern, small frilled collar, V-neck and buttons down the front. Flounces at the front that continue over the shoulders and seam with a wide flounce at the hem and cuffs. Unlined."
0671505004,671505,EDC ROMAN BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Long-sleeved blouse in airy chiffon with an embroidered pattern, small frilled collar, V-neck and buttons down the front. Flounces at the front that continue over the shoulders and seam with a wide flounce at the hem and cuffs. Unlined."
0671513003,671513,Haven highwaist,286,Underwear bottom,Underwear,1010021,Lace,43,Dark Red,4,Dark,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear",High-waisted lace briefs with a lined gusset and cutaway coverage at the back.
0671515001,671515,EDC J CARLOTTA POLO TOP,257,Polo shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Long-sleeved, polo-neck top in stretch viscose jersey with a slight sheen. Straight-cut hem."
0671515003,671515,EDC J CARLOTTA POLO TOP,257,Polo shirt,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Long-sleeved, polo-neck top in stretch viscose jersey with a slight sheen. Straight-cut hem."
0671553001,671553,Camille cardigan,245,Cardigan,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Long-sleeved cardigan in a soft fine knit with a V-neck and buttons down the front. Ribbing around the neckline, cuffs and hem."
0671553002,671553,Camille cardigan,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Long-sleeved cardigan in a soft fine knit with a V-neck and buttons down the front. Ribbing around the neckline, cuffs and hem."
0671553003,671553,Camille cardigan,245,Cardigan,Garment Upper body,1010010,Melange,12,Light Beige,2,Medium Dusty,11,Beige,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Long-sleeved cardigan in a soft fine knit with a V-neck and buttons down the front. Ribbing around the neckline, cuffs and hem."
0671553006,671553,Camille cardigan,245,Cardigan,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Long-sleeved cardigan in a soft fine knit with a V-neck and buttons down the front. Ribbing around the neckline, cuffs and hem."
0671553008,671553,Camille cardigan,245,Cardigan,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Long-sleeved cardigan in a soft fine knit with a V-neck and buttons down the front. Ribbing around the neckline, cuffs and hem."
0671554001,671554,Kenzie sandalette,92,Heeled sandals,Shoes,1010021,Lace,9,Black,4,Dark,5,Black,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Sandals in lace and imitation suede with an adjustable ankle strap and covered heels. Imitation leather insoles and rubber soles. Heel 6 cm.
0671596001,671596,2p Basic Scrunchie,73,Hair string,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Elasticated scrunchies in soft cotton jersey.
0671599009,671599,Turner stretch polo,257,Polo shirt,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,5883,Jersey Basic,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Short-sleeved polo shirt in soft cotton piqué with a collar and button placket.
0671607001,671607,Julie Seam At Back 1p tights,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Tights with a seam down the back of the legs. 30 denier.
0671610001,671610,Julia Flower 1p Tights,304,Underwear Tights,Socks & Tights,1010001,All over pattern,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Jacquard-knit tights with an elasticated waist. 20 denier.
0671612003,671612,Cardamom Bikini Calla Mid,286,Underwear bottom,Underwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Bikini briefs in microfibre and lace with a mid waist, lined gusset, wide sides and cutaway coverage at the back."
0671613001,671613,Whoopi Argyle 1p Heavy Tights,304,Underwear Tights,Socks & Tights,1010004,Check,8,Dark Grey,4,Dark,12,Grey,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Jacquard-knit tights in a soft cotton blend with an elasticated waist.
0671617001,671617,Salma Argyle 1p tights,304,Underwear Tights,Socks & Tights,1010001,All over pattern,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Checked tights with an elasticated waist.
0671622001,671622,Hillary 1p Heavy Tights,304,Underwear Tights,Socks & Tights,1010026,Other structure,23,Dark Yellow,4,Dark,8,Yellow,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Tights in a textured knit with an elasticated waist.
0671632001,671632,Keira 1p Tights,304,Underwear Tights,Socks & Tights,1010001,All over pattern,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Patterned tights containing glittery threads with an elasticated waist. 30 denier.
0671640001,671640,Penelope Lurex Dot 1p Tights,304,Underwear Tights,Socks & Tights,1010001,All over pattern,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Thin tights with shimmering metallic spots and an elasticated waist.
0671663001,671663,HW Vampire dress,265,Dress,Garment Full body,1010021,Lace,9,Black,4,Dark,5,Black,4090,Promotion/ Other /Offer,D,Divided,2,Divided,50,Divided Projects,1023,Special Offers,"Short fancy dress costume in lace with a V-neck, lined cups with a silicone trim at the top and bodice with support panels and a zip at the back. Lined skirt and underskirt in a double layer of tulle."
0671695001,671695,Catana,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Ankle boots in imitation leather with round toes, a zip in one side and a loop at the back. Satin linings, imitation leather insoles and rubber soles. Block heels 7 cm."
0671776001,671776,Bow TRIS,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers woven in a Tencel™ lyocell blend with a high, paper bag waist with pleats and a detachable tie belt. Zip fly with concealed hook-and-eye fasteners, side pockets and straight-cut legs that taper to the hem with creases."
